,Product ID,Category,Sub-Category,Product Name,Unit Price
3222,TEC-CO-10002493,Technology,Copiers,"Hewlett Personal Copier, Color",97.14
3223,OFF-EN-10001315,Office Supplies,Envelopes,"Jiffy Manila Envelope, Security-Tint",28.41
3224,OFF-BI-10004969,Office Supplies,Binders,"Acco Binding Machine, Durable",35.06
3227,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",28.15
3228,OFF-LA-10001731,Office Supplies,Labels,"Avery Removable Labels, Alphabetical",10.56
3229,OFF-BOS-10000577,Office Supplies,Art,"Boston Highlighters, Blue",18.87
3230,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,10.16
3231,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",9.27
3232,OFF-FEL-10002837,Office Supplies,Storage,"Fellowes Folders, Single Width",26.43
3233,OFF-SU-10000979,Office Supplies,Supplies,"Acme Letter Opener, Easy Grip",21.22
3235,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14.98
3236,OFF-ADV-10003030,Office Supplies,Fasteners,"Advantus Staples, 12 Pack",10.29
3239,OFF-FA-10000563,Office Supplies,Fasteners,"Accos Push Pins, Assorted Sizes",7.98
3240,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",5.43
3241,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,13.73
3243,OFF-BI-10003585,Office Supplies,Binders,"Acco 3-Hole Punch, Clear",19.72
3244,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,3.65
3245,OFF-AR-10002096,Office Supplies,Art,"Binney & Smith Markers, Fluorescent",16.9
3246,OFF-EN-10002850,Office Supplies,Envelopes,"Ames Manila Envelope, Recycled",23.49
3247,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",4.24
3248,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",6.17
3249,TEC-CO-10002617,Technology,Copiers,"Brother Fax Machine, High-Speed",211.16
3250,FUR-CH-10002932,Furniture,Chairs,"Harbour Creations Rocking Chair, Adjustable",149.58
3251,OFF-BI-10001199,Office Supplies,Binders,"Acco Index Tab, Durable",5.96
3254,FUR-BO-10004080,Furniture,Bookcases,"Ikea Stackable Bookrack, Traditional",122.58
3256,FUR-CH-10000745,Furniture,Chairs,"Hon Chairmat, Adjustable",58.02
3257,OFF-PA-10000450,Office Supplies,Paper,"Green Bar Note Cards, Multicolor",33.93
3259,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",4.97
3260,OFF-BI-10000081,Office Supplies,Binders,"Ibico Index Tab, Clear",8.37
3261,OFF-FEL-10001792,Office Supplies,Storage,"Fellowes Folders, Wire Frame",25.47
3263,OFF-AVE-10000065,Office Supplies,Labels,"Avery Removable Labels, Alphabetical",10.56
3264,OFF-KLE-10001317,Office Supplies,Supplies,"Kleencut Ruler, Easy Grip",15.18
3266,OFF-FEL-10003848,Office Supplies,Storage,"Fellowes Trays, Industrial",57.87
3268,FUR-SAF-10001136,Furniture,Chairs,"SAFCO Swivel Stool, Adjustable",170.43
3270,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",110.98
3271,OFF-SME-10000520,Office Supplies,Storage,"Smead Shelving, Wire Frame",48.0
3273,OFF-EAT-10002789,Office Supplies,Paper,"Eaton Computer Printout Paper, Recycled",26.46
3274,OFF-FEL-10004117,Office Supplies,Storage,"Fellowes Trays, Blue",57.39
3275,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,32.48
3276,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,17.3
3278,OFF-LA-10004853,Office Supplies,Labels,Avery 483,4.98
3279,OFF-BI-10004440,Office Supplies,Binders,"Cardinal Binder, Economy",13.83
3280,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,4.82
3282,OFF-ST-10002706,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",136.38
3283,TEC-AC-10004054,Technology,Accessories,"Memorex Keyboard, Bluetooth",71.34
3284,OFF-AR-10003457,Office Supplies,Art,"Sanford Sketch Pad, Water Color",48.66
3285,OFF-PA-10004573,Office Supplies,Paper,"Enermax Memo Slips, Premium",15.66
3286,OFF-EN-10002104,Office Supplies,Envelopes,"Cameo Mailers, with clear poly window",41.7
3287,OFF-AR-10003766,Office Supplies,Art,"BIC Sketch Pad, Easy-Erase",32.62
3289,OFF-ST-10003154,Office Supplies,Storage,"Fellowes Shelving, Industrial",58.32
3290,FUR-BO-10002390,Furniture,Bookcases,"Ikea Library with Doors, Metal",362.85
3292,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,120.98
3293,TEC-PH-10000810,Technology,Phones,"Nokia Headset, VoIP",73.2
3294,OFF-EN-10004793,Office Supplies,Envelopes,"Ames Interoffice Envelope, Security-Tint",31.68
3296,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,136.99
3298,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,19.84
3300,OFF-BI-10001002,Office Supplies,Binders,"Avery Binder Covers, Recycled",7.62
3302,TEC-AC-10002712,Technology,Accessories,"Enermax Keyboard, Erganomic",54.18
3304,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,6.48
3305,OFF-BI-10001430,Office Supplies,Binders,"Cardinal Index Tab, Clear",4.48
3306,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,3.23
3307,FUR-TA-10003527,Furniture,Tables,"Chromcraft Wood Table, with Bottom Storage",482.52
3309,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",333.36
3310,FUR-BO-10004399,Furniture,Bookcases,"Bush Floating Shelf Set, Pine",172.62
3312,TEC-MA-10004533,Technology,Machines,"Konica Receipt Printer, Durable",122.37
3313,FUR-TA-10003222,Furniture,Tables,"Barricks Wood Table, with Bottom Storage",516.93
3314,FUR-NOV-10002453,Furniture,Chairs,"Novimex Rocking Chair, Black",129.0
3315,TEC-MOT-10003366,Technology,Phones,"Motorola Audio Dock, Full Size",174.66
3318,FUR-FU-10004820,Furniture,Furnishings,"Advantus Photo Frame, Erganomic",51.6
3320,OFF-BOS-10002472,Office Supplies,Art,"Boston Sketch Pad, Blue",48.6
3322,OFF-SU-10004643,Office Supplies,Supplies,"Elite Trimmer, Easy Grip",28.86
3324,OFF-EN-10004503,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Security-Tint",23.79
3325,OFF-FA-10001304,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes",11.43
3326,OFF-EN-10002806,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Recycled",20.19
3327,OFF-PA-10000522,Office Supplies,Paper,"Xerox Computer Printout Paper, Recycled",26.25
3328,OFF-SAN-10001237,Office Supplies,Paper,"SanDisk Cards & Envelopes, Premium",48.42
3329,OFF-SAN-10001345,Office Supplies,Art,"Sanford Canvas, Water Color",53.7
3330,OFF-JIF-10003115,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Recycled",45.24
3331,OFF-ROG-10001549,Office Supplies,Storage,"Rogers Shelving, Blue",62.13
3332,FUR-FU-10003608,Furniture,Furnishings,"Advantus Light Bulb, Black",13.38
3333,FUR-FU-10000944,Furniture,Furnishings,"Advantus Light Bulb, Black",13.38
3335,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,290.98
3338,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,39.99
3339,TEC-AC-10000540,Technology,Accessories,"Memorex Numeric Keypad, USB",43.02
3340,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,243.98
3341,OFF-ST-10004549,Office Supplies,Storage,"Smead File Cart, Blue",84.98
3342,OFF-BI-10002511,Office Supplies,Binders,"Avery 3-Hole Punch, Clear",27.33
3343,OFF-AR-10001195,Office Supplies,Art,"Stanley Canvas, Water Color",52.65
3344,OFF-AR-10003096,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",30.88
3346,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,4.98
3347,OFF-ST-10004317,Office Supplies,Storage,"Smead Folders, Blue",17.49
3348,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",38.48
3349,FUR-OFF-10000344,Furniture,Chairs,"Office Star Bag Chairs, Adjustable",57.93
3350,OFF-SU-10004480,Office Supplies,Supplies,"Fiskars Box Cutter, Serrated",21.48
3351,FUR-FU-10000287,Furniture,Furnishings,"Eldon Stacking Tray, Black",31.5
3352,OFF-ACC-10002772,Office Supplies,Binders,"Acco Index Tab, Economy",10.08
3353,TEC-AC-10000397,Technology,Accessories,"Enermax Mouse, USB",40.5
3354,FUR-FU-10001933,Furniture,Furnishings,"Deflect-O Door Stop, Duo Pack",44.01
3355,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,3.98
3356,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",7.45
3358,OFF-AR-10003113,Office Supplies,Art,"Binney & Smith Pens, Blue",11.94
3360,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,3.52
3361,OFF-NOV-10004048,Office Supplies,Labels,"Novimex Legal Exhibit Labels, 5000 Label Set",10.86
3363,TEC-CO-10000666,Technology,Copiers,"Hewlett Copy Machine, Laser",263.31
3365,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,125.99
3366,TEC-MA-10002931,Technology,Machines,"Konica Receipt Printer, Red",119.4
3368,TEC-AC-10000284,Technology,Accessories,"Belkin Flash Drive, Bluetooth",41.94
3369,OFF-GRE-10004604,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11",52.53
3370,TEC-PH-10002154,Technology,Phones,"Cisco Headset, Full Size",89.73
3372,TEC-PH-10001921,Technology,Phones,"Nokia Signal Booster, with Caller ID",136.5
3373,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",28.03
3374,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,44.01
3375,OFF-AR-10001002,Office Supplies,Art,"BIC Sketch Pad, Fluorescent",49.92
3376,OFF-PA-10002966,Office Supplies,Paper,"SanDisk Cards & Envelopes, Recycled",32.22
3379,OFF-AR-10002116,Office Supplies,Art,"BIC Pens, Fluorescent",15.54
3382,OFF-GRE-10004796,Office Supplies,Paper,"Green Bar Computer Printout Paper, Multicolor",31.17
3384,FUR-BO-10004914,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional",143.37
3385,OFF-KLE-10001699,Office Supplies,Supplies,"Kleencut Letter Opener, Easy Grip",28.68
3387,FUR-FU-10002525,Furniture,Furnishings,"Deflect-O Door Stop, Erganomic",42.57
3388,OFF-KLE-10000050,Office Supplies,Supplies,"Kleencut Trimmer, High Speed",41.43
3390,OFF-ST-10004550,Office Supplies,Storage,"Fellowes Folders, Wire Frame",25.47
3392,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,11.99
3393,OFF-STO-10004363,Office Supplies,Fasteners,"Stockwell Paper Clips, Bulk Pack",13.62
3394,TEC-AC-10003776,Technology,Accessories,"Belkin Flash Drive, Programmable",43.44
3395,TEC-MA-10002471,Technology,Machines,"Epson Phone, Durable",81.09
3397,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,4.68
3398,OFF-AVE-10003465,Office Supplies,Binders,"Avery Binder, Economy",12.9
3399,OFF-EN-10003737,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Set of 50",47.43
3402,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,6.48
3403,OFF-STO-10004910,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",18.66
3406,OFF-LA-10000443,Office Supplies,Labels,Avery 501,3.69
3407,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,700.98
3408,FUR-BO-10000038,Furniture,Bookcases,"Bush Library with Doors, Pine",243.78
3409,TEC-AC-10004626,Technology,Accessories,"Belkin Router, Erganomic",171.04
3410,OFF-SU-10000906,Office Supplies,Supplies,"Fiskars Shears, High Speed",47.64
3411,TEC-OKI-10000372,Technology,Machines,"Okidata Inkjet, Durable",312.51
3412,TEC-PH-10003960,Technology,Phones,"Apple Speaker Phone, with Caller ID",123.3
3413,TEC-MA-10000742,Technology,Machines,"Konica Inkjet, White",310.59
3414,FUR-CH-10000836,Furniture,Chairs,"SAFCO Swivel Stool, Adjustable",113.62
3415,OFF-ST-10000952,Office Supplies,Storage,"Smead File Cart, Blue",127.47
3417,TEC-AC-10000929,Technology,Accessories,"Belkin Mouse, Bluetooth",40.71
3418,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,165.98
3420,FUR-FU-10001410,Furniture,Furnishings,"Tenex Frame, Black",73.32
3421,FUR-BO-10001483,Furniture,Bookcases,"Bush Corner Shelving, Metal",82.3
3424,OFF-EN-10002674,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Set of 50",31.62
3425,OFF-AR-10004303,Office Supplies,Art,"Stanley Markers, Blue",22.2
3427,OFF-SU-10003907,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",30.0
3428,TEC-CO-10004398,Technology,Copiers,"Brother Copy Machine, Color",173.66
3430,TEC-AC-10000883,Technology,Accessories,"Belkin Mouse, Bluetooth",27.14
3432,FUR-FU-10000488,Furniture,Furnishings,"Rubbermaid Light Bulb, Erganomic",11.64
3433,TEC-AC-10004043,Technology,Accessories,"Memorex Numeric Keypad, Erganomic",31.14
3435,OFF-FEL-10004224,Office Supplies,Storage,"Fellowes Trays, Wire Frame",56.46
3436,OFF-FA-10000411,Office Supplies,Fasteners,"Accos Clamps, Assorted Sizes",16.83
3438,OFF-GRE-10002109,Office Supplies,Paper,"Green Bar Note Cards, Multicolor",33.93
3439,OFF-PA-10000824,Office Supplies,Paper,"Enermax Computer Printout Paper, Multicolor",29.88
3441,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,11.48
3442,OFF-HAR-10004896,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Laser Printer Compatible",12.9
3443,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",20.28
3444,OFF-EAT-10004696,Office Supplies,Paper,"Eaton Note Cards, 8.5 x 11",26.49
3445,OFF-PA-10000721,Office Supplies,Paper,"Enermax Cards & Envelopes, Recycled",47.01
3446,TEC-LOG-10002262,Technology,Accessories,"Logitech Flash Drive, Bluetooth",30.51
3448,OFF-LA-10002063,Office Supplies,Labels,"Hon Round Labels, 5000 Label Set",4.7
3449,OFF-IBI-10000080,Office Supplies,Binders,"Ibico Binder, Recycled",15.84
3450,OFF-SME-10004323,Office Supplies,Labels,"Smead Legal Exhibit Labels, 5000 Label Set",11.49
3451,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,6.48
3452,OFF-BI-10004908,Office Supplies,Binders,"Avery Binder Covers, Economy",7.38
3453,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,19.02
3454,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,5.18
3455,OFF-LA-10001497,Office Supplies,Labels,"Smead Round Labels, Adjustable",4.8
3457,OFF-ST-10001460,Office Supplies,Storage,"Smead Trays, Industrial",48.96
3459,OFF-AP-10003945,Office Supplies,Appliances,"Breville Toaster, Silver",51.64
3462,FUR-CH-10004993,Furniture,Chairs,"Hon Swivel Stool, Black",107.48
3463,OFF-SAN-10004824,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",26.1
3464,FUR-BUS-10003708,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional",122.97
3466,OFF-ST-10003800,Office Supplies,Storage,"Rogers Folders, Wire Frame",19.84
3468,OFF-FA-10000509,Office Supplies,Fasteners,"Advantus Clamps, Bulk Pack",12.86
3470,TEC-HP -10003248,Technology,Copiers,"HP Fax Machine, High-Speed",298.14
3473,OFF-EN-10000328,Office Supplies,Envelopes,"Kraft Business Envelopes, Set of 50",19.98
3478,OFF-KLE-10002550,Office Supplies,Supplies,"Kleencut Scissors, Serrated",18.99
3479,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39
3480,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",13.9
3481,OFF-ELD-10001293,Office Supplies,Storage,"Eldon Box, Wire Frame",9.33
3482,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",2.98
3483,OFF-ACC-10003984,Office Supplies,Fasteners,"Accos Paper Clips, Assorted Sizes",11.49
3484,FUR-BUS-10004820,Furniture,Bookcases,"Bush Classic Bookcase, Mobile",415.2
3485,FUR-CH-10002033,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",317.4
3486,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,262.11
3487,OFF-PA-10002811,Office Supplies,Paper,"Green Bar Message Books, 8.5 x 11",27.93
3489,FUR-SAU-10002714,Furniture,Bookcases,"Sauder Corner Shelving, Pine",148.65
3490,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",15.51
3491,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,79.99
3492,OFF-BI-10001662,Office Supplies,Binders,"Wilson Jones Binder Covers, Durable",12.69
3494,OFF-JIF-10000556,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Security-Tint",48.84
3495,TEC-AC-10003832,Technology,Accessories,Imation†16GB Mini TravelDrive USB 2.0†Flash Drive,33.13
3496,OFF-CAR-10002931,Office Supplies,Binders,"Cardinal Hole Reinforcements, Recycled",5.7
3498,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",20.94
3500,OFF-BI-10001347,Office Supplies,Binders,"Cardinal Binder Covers, Economy",12.0
3502,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,5.98
3504,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,3.34
3505,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,376.13
3506,FUR-BO-10001501,Furniture,Bookcases,"Bush Classic Bookcase, Metal",412.14
3507,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,159.31
3509,FUR-CH-10004331,Furniture,Chairs,"SAFCO Rocking Chair, Red",134.91
3510,TEC-CO-10002504,Technology,Copiers,"Brother Copy Machine, Laser",174.62
3511,FUR-SAU-10001776,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",148.17
3512,OFF-BOS-10003160,Office Supplies,Art,"Boston Markers, Water Color",29.55
3515,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,525.98
3516,FUR-DAN-10001875,Furniture,Bookcases,"Dania Floating Shelf Set, Metal",168.81
3517,FUR-CH-10003733,Furniture,Chairs,"Hon Steel Folding Chair, Set of Two",55.78
3519,TEC-MA-10003796,Technology,Machines,"Konica Calculator, Durable",51.75
3520,OFF-HAM-10001712,Office Supplies,Appliances,"Hamilton Beach Blender, Silver",71.04
3521,TEC-CO-10000222,Technology,Copiers,"Sharp Fax and Copier, Color",113.36
3522,TEC-PH-10003954,Technology,Phones,"Cisco Signal Booster, Cordless",154.68
3524,OFF-BI-10003917,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Recycled",28.35
3525,TEC-KON-10000302,Technology,Machines,"Konica Phone, White",84.6
3528,TEC-SAM-10001935,Technology,Phones,"Samsung Office Telephone, Cordless",68.07
3529,OFF-PA-10003784,Office Supplies,Paper,"Eaton Note Cards, Premium",27.99
3530,OFF-BI-10003646,Office Supplies,Binders,"Avery Index Tab, Economy",7.83
3531,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31
3532,OFF-EN-10004649,Office Supplies,Envelopes,"Cameo Mailers, with clear poly window",41.7
3535,OFF-STO-10000753,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",12.57
3536,OFF-EN-10001099,Office Supplies,Envelopes,Staples,9.78
3538,OFF-LA-10003338,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Alphabetical",10.29
3540,OFF-EAT-10004908,Office Supplies,Paper,"Eaton Message Books, Recycled",20.49
3541,FUR-RUB-10003699,Furniture,Furnishings,"Rubbermaid Light Bulb, Duo Pack",18.9
3543,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4.18
3544,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,3.08
3545,OFF-GLO-10004160,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, with clear poly window",20.88
3546,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,2.98
3547,OFF-EN-10003999,Office Supplies,Envelopes,"Cameo Peel and Seal, with clear poly window",16.36
3549,TEC-PH-10003784,Technology,Phones,"Motorola Signal Booster, with Caller ID",143.13
3550,TEC-PH-10002102,Technology,Phones,"Nokia Headset, Cordless",50.64
3552,FUR-CH-10001423,Furniture,Chairs,"Harbour Creations Rocking Chair, Black",96.44
3553,OFF-PA-10003571,Office Supplies,Paper,"Enermax Cards & Envelopes, Recycled",31.34
3554,OFF-SU-10001750,Office Supplies,Supplies,"Stiletto Trimmer, High Speed",28.5
3555,TEC-CAN-10000030,Technology,Copiers,"Canon Fax Machine, Laser",318.39
3556,FUR-CH-10004576,Furniture,Chairs,"Hon Bag Chairs, Adjustable",47.64
3557,TEC-AC-10000494,Technology,Accessories,"Logitech Numeric Keypad, USB",46.53
3558,OFF-SME-10004160,Office Supplies,Storage,"Smead Folders, Wire Frame",16.56
3559,OFF-ENE-10000199,Office Supplies,Paper,"Enermax Computer Printout Paper, Multicolor",29.88
